g147313,d4153585,February 25 2016,Such great service prompt & on time with great info provided on way to the hotel with nice air con vehicle lovely touch with cold red stripe & diet coke
g147313,d4153585,February 22 2016,The staff was on time the car was clean and drinks of our choosing was waiting for us. The price is amazing!! Could not have gone smoother.
g147313,d4153585,February 21 2016,We had Joe Cool drive us for a day from MoBay to Dunn's falls and the Blue hole. Great day and felt very safe.
g147313,d4153585,February 11 2016,
g147313,d4312882,March 7 2016,
g147313,d4312882,March 7 2016,
g147313,d4312882,February 11 2016,We attended Mass on Sunday at 10 AM. It was a short ride from our hotel on Bloody Bay and well worth the trip. The local children sang before Mass which was wonderful. Father Jim gives an excellent homily. He even blessed us after Mass as it was our honeymoon.
g147313,d4312882,February 11 2016,
g147313,d4312882,February 11 2016,We went to mass at 7p.m. on Christmas eve - 2015 - very comfortable and homey church. There were about 30 people visiting with most being Canadian priest was well spoken and we appreciated his candor. Thank you for being so accepting. Hope the kids liked the candy canes!!
g147313,d4312882,February 11 2016,
g147313,d4312882,February 11 2016,You will feel part of the community! Lots of love in the very small church. Many tourists along with residents. No issues with safety. We had a driver take us and pick us up.
g147313,d4312882,February 11 2016,Mass at Mary Gate of Heaven was one of the highlights of our trip to Negril. Fr. Jim's homily was very powerful and eye opening shedding light on some of the hardships and realities of Jamaicans. The parishioners were very warm and inviting One of the most cherished Masses I've been part of. We look forward to visiting again soon.
g147313,d4312882,February 11 2016,Best church we have ever attended while on vacation. Everyone was so easy going. Loved the participation by the children.
g147313,d4312882,February 11 2016,Mass is held on Sundays 10 am year round and also on Saturdays at 5 pm.during the high season. Visitors are welcomed by the congregation. The parish is very active in serving the local community. Vacation is a great time for giving thanks to the Lord !
g147313,d4312882,February 11 2016,The best of our trip this past year was attending mass and watching the children getting up front with instruments and singing. What a way to praise God.
g147313,d482278,March 6 2016,
g147313,d482278,March 6 2016,
g147313,d482278,February 25 2016,Wonderful day out on the water with Courtney as our Captain! It was very very windy but we did end up catching two tuna's and had a wonderful dinner.
g147313,d482278,February 24 2016,Went fishing with the guys at Stanley's had a great outing had a 40/45 min struggle with a 30/40 lbs mahi/mahi and line snaps at the back of the boat still gray fight and seen the fish several times thanks again guys
g147313,d482278,February 15 2016,
g147313,d482278,February 15 2016,
g147313,d482278,February 15 2016,Just to add some pictures to my review which Ive left earlier🐟🐟🐟 Thank you again to Stanley crew what an amazing day it was!
g147313,d482278,February 15 2016,
g147313,d482278,February 15 2016,
g147313,d482278,February 15 2016,
g147313,d482278,February 15 2016,
g147313,d4941099,March 1 2016,
g147313,d4941099,March 1 2016,
g147313,d4941099,February 21 2016,Everything went smoothly for our round trip MoBay-Negril ride. Easy booking nice wheels good drivers prompt service and reasonably priced. We will definitely use them again.
g147313,d4941099,February 15 2016,
g147313,d4941099,February 13 2016,Prompt response to my email enquiries. Detailed instructions on finding our driver upon arrival. Very helpful & safe driver. And all this for the best price we found!
g147313,d4941099,February 13 2016,
g147313,d4941099,February 13 2016,
g147313,d4941099,February 13 2016,
g147313,d4941099,February 13 2016,
g147313,d4941099,February 13 2016,
g147313,d4941099,February 13 2016,
g147313,d6403451,March 7 2016,
g147313,d6403451,March 7 2016,
g147313,d6403451,March 3 2016,
g147313,d6403451,March 1 2016,
g147313,d6403451,February 26 2016,Basically guaranteed to see at least 2 hummers up close. We saw three and hand fed 2 including the doctor bird. Loads of other birds species and of course gekkos and other lizards. If you're going to be anywhere near the lighthouse call ahead to Barney and his team for an hour in his lovely garden.
g147313,d6403451,February 24 2016,
g147313,d6403451,February 24 2016,
g147313,d6403451,February 22 2016,Gorgeous garden was lovely just wondering around. With patience the humming birds will come and drink out of a tiny bottle provided which was a great experience. Saw some beautiful butterflies too. Good activity if looking for something different do to away from the beach.
g147313,d6403451,February 16 2016,This is a brilliant place to get close to the very charming and colourful world of the humming birds
g147313,d6403451,February 15 2016,
g147313,d6403451,February 12 2016,Had a lovely hour feeding the wild Hummingbirds Barney showed us round his garden what to do to attract the birds and then left us to 'Get on with it!' Highly Recommended. Thanks Barney!
g147313,d640673,March 3 2016,
g147313,d640673,March 3 2016,
g147313,d640673,February 22 2016,
g147313,d640673,February 20 2016,What a great little treasure private beach great food and drinks and the company!!!! Managed to see Pirate Island too! Fun! Next year a show there!
g147313,d640673,February 11 2016,
g147313,d640673,February 10 2016,
g147313,d640673,February 10 2016,Beach is fun and different from Negrils Beach. You take a boat to Calico Jacks where they have a bar w music and food nice afternoon. The water was rough going to the island and then it wouldn't start. Like Gilligans Island. All went well in the end.
g147313,d640673,February 10 2016,an acceptional peaceful experience with the best bbq lobster Captain Nimmo was so well organised he even brought the drinks from the boat to the beach and he and his team looked after us for the duration of our stay. - wonderful.
g147313,d640673,February 10 2016,This place is really nice but is expensive to get to and pay for entrance and if you want to eat or go to Calico Jacks it can get very expensive for a couple of hours.
g147313,d640673,February 10 2016,Lovely shaded cove/beach with beach loungers and a hammock. Restaurant/bar and even a lady available for massages if you wanted one. Go early if you can as it's quieter. We decided to leave around lunchtime as a noisy tourist boat arrived!
g147313,d640673,February 10 2016,
g147313,d644501,February 10 2016,
g147313,d644501,February 10 2016,The location is vin a very good place. It's perfect for a day with the kids or even just a nice adult getway
g147313,d644501,February 10 2016,
g147313,d644501,February 10 2016,
g147313,d644501,February 10 2016,
g147313,d644501,February 10 2016,This water park is one of the most fun and exciting spots in Jamaica. THERE'S NEVER-ENDING FUN.....UNTIL ITS TIME TO LEAVE. The staff quality is excellent food and entertainment is awesome.....I'd go back over and over again!!!!!
g147313,d644501,February 10 2016,The park was somewhat small but great for the kids. There was no lines for the rides. It was a good experience.
g147313,d644501,February 10 2016,
g147313,d644501,February 10 2016,Our second visit. This adventure land will drive the kid out of you. Great memories and family time starts here.
g147313,d644501,February 10 2016,Totally made the trip I was on even more memorable! Went on every slide...thought there were more though.... Really loved the atmosphere! Keep it up hoping to return!
g147313,d644501,February 10 2016,My kids had a good time here but there wasn't much there. Some great slides a kiddie pool and a wave pool. I hope they can add more.
g147313,d777027,March 8 2016,
g147313,d777027,March 8 2016,This is a lovely bay to stay by and the RIU Negril offers a great spot at the end of the bay to base your holiday.
g147313,d777027,March 7 2016,The Bloody Bay is such a wonderful place to be spending your time in at the nature here is just so amazingly beautiful. Breath taking indeed.
g147313,d777027,March 6 2016,A great walkable beach with crystal clear and calm water. You can pass many resorts and vendors. Safe and secure.
g147313,d777027,March 1 2016,We stayed at the RIU Palace Tropical and it was great. The water was nice the beach was not over crowded.
g147313,d777027,March 1 2016,
g147313,d777027,March 1 2016,
g147313,d777027,February 29 2016,We stayed at the RIU Palace Tropical Bay on Bloody Bay and the beach at the hotel is hands down the most beautiful beach I have been to in the Caribbean
g147313,d777027,February 29 2016,
g147313,d777027,February 28 2016,I found this stretch of beach to be nicer than seven mile it is quieter not so commercialised as other beaches in Jamaica. The water is crystal clear !!
g147313,d777027,February 28 2016,Bloody Bay beats seven mile beach hands down. Less people prettier area local vendors who are a pleasure to deal with. LOVE it here and staying at Sunset at the Palms is awesome.
g147313,d7897336,March 7 2016,
g147313,d7897336,March 7 2016,
g147313,d7897336,March 3 2016,
g147313,d7897336,February 29 2016,
g147313,d7897336,February 28 2016,
g147313,d7897336,February 26 2016,
g147313,d7897336,February 21 2016,
g147313,d7897336,February 9 2016,
g147313,d7897336,February 9 2016,
g147313,d7897336,February 9 2016,
g147313,d7897336,February 9 2016,
g147313,d8427708,February 28 2016,
g147313,d8427708,February 28 2016,
g147313,d8427708,February 25 2016,Looking for a trustworthy dedicated reliable Man for all your transport needs. Look no further Shane is the Man. Top notch service that will keep u coming back for more. Trust me if u travel with him he will go to all expense to insure all your TRIPs are memorable.
g147313,d8427708,February 22 2016,
g147313,d8427708,February 19 2016,Shane drove 7 of us from Negril to YS Falls and the Pelican Bar. Besides taking us to the places we asked for he showed us interesting things along the way. His fun lighthearted personality added to the enjoyment of the day. We had him take us to the airport upon our departure too!
g147313,d8427708,February 16 2016,
g147313,d8427708,February 13 2016,
g147313,d8427708,February 3 2016,
g147313,d8427708,February 3 2016,
g147313,d8427708,February 3 2016,
g147313,d8427708,February 3 2016,
g147365,d1006098,March 8 2016,
g147365,d1006098,March 8 2016,
g147365,d1006098,March 7 2016,
g147365,d1006098,March 6 2016,
g147365,d1006098,February 29 2016,We have had an extremely eventful week in Grand Cayman and this was the perfect way to finish up! Craig and CJ are great too. Cheers guys!
g147365,d1006098,February 26 2016,
g147365,d1006098,February 22 2016,We were in Grand Cayman for 5 days and I cannot imagine our trip without this 4 hour jet ski excursion. We brought our 5 7 and 10 year old kids and took two jet skis and we had an AMAZING time! CJ and Craig are just wonderful! Will be back again as soon as we can! :)
g147365,d1006098,February 21 2016,This is the second time we used fat fish. We had a great time. The only thing that we missed this time over the last time was the conversation with the guides. Otherwise great fun. Stingray city on jet skis is the only way to go.
g147365,d1006098,February 18 2016,
g147365,d1006098,February 14 2016,Peter was very helpful and knowledgable about the area. He was flexible with our schedule and made sure we had what we needed.
g147365,d1006098,February 14 2016,
g147365,d1091682,March 8 2016,
g147365,d1091682,March 8 2016,
g147365,d1091682,March 8 2016,Astor & Danilo were wonderful! They made sure everyone felt comfortable in the water & on the boat. We all got to hold & take pics with & feed the Rays. Astor was very knowledgeable & entertaining
g147365,d1091682,March 7 2016,
g147365,d1091682,March 4 2016,Astor and Danilo were fabulous tour guides. They had us there ahead of the crowd it was a nice intimate group and they are very conscientious and helpful guides. A fantastic value of a tour!!! They even come pick you up at your hotel!!
g147365,d1091682,February 26 2016,Dexter was out of town but Aston treated us to a great day or swimming with the Stingrays snorkeling the Coral Gardens and a smooth sail back in to port! Thank you!
g147365,d1091682,February 25 2016,
g147365,d1091682,February 24 2016,
g147365,d1091682,February 24 2016,Rented Catamaran for afternoon adventure to see the stingrays snorkel and see starfish. Could not have been more pleased. Had 4 and 7 year olds that loved the stingrays and starfish. Crew was friendly informative and professional. Highly recommend Fantasia Tours
g147365,d1091682,February 21 2016,
g147365,d1091682,February 17 2016,
g147365,d1420499,February 29 2016,
g147365,d1420499,February 29 2016,
g147365,d1420499,February 29 2016,
g147365,d1420499,February 28 2016,We Captain Kevin and Tristan hosted our group of 8. We had a great time swimming with and feedings the stingrays. They were really friendly. Afterwards we were taken to the reef for a bit of snorkeling. All the equipment was provided. Highly recommended!
g147365,d1420499,February 25 2016,Had a great time... Highlight of our cruise.... We were well taken care of all day and really enjoyed this trip we had teenagers and kids as small as 5 they were all comfortable.
g147365,d1420499,February 21 2016,
g147365,d1420499,February 20 2016,
g147365,d1420499,February 17 2016,
g147365,d1420499,February 15 2016,
g147365,d1420499,February 15 2016,
g147365,d1420499,February 12 2016,Loved it. Only 14 people on our tour. Other tours were very crowded. The captain treats them great so the stingrays showed up as soon as we anchored. They were very friendly and fun to hold. Feeding them was fun. Would recommend it to any age.
g147365,d148101,March 8 2016,
g147365,d148101,March 8 2016,
g147365,d148101,March 3 2016,
g147365,d148101,February 29 2016,These folks have a very professional presentation on the history of the Caymans. After the show you are guided through the home whit is beautifully furnished. The grounds are a loely place to contemplate life on the island in the "good old days!"
g147365,d148101,February 29 2016,A little history lesson before walking the grounds. It's not a very large estate but the rebuilt house is beautiful. I've never seen so much mahogany in one place before.
g147365,d148101,February 28 2016,We loved the guide and his island modesty. He explained the history and reason behind all the features of the house. We had so many questions that he calmly and clearly answered. The gift shop is priced very reasonable and the short movie very well done in an reproduction setting
g147365,d148101,February 25 2016,We really enjoyed our time at Pedro St. James. Wonderful tour and movies about the Cayman Islands and Pedro St James. First class history lesson.
g147365,d148101,February 24 2016,
g147365,d148101,February 24 2016,We did this as part of an all day tour around the island. It was interesting but not overly exciting. I would recommend doing this only if you have several days on the island. There are many things to see and do so this should only be done if you have time to spare or are a history buff.
g147365,d148101,February 23 2016,This place is a must go for tourists and residents...it offers some great landscape nature history local traditions. The guided visit was very good clear and extremely informative. I loved the video at the end of the visit. Thx again
g147365,d148101,February 16 2016,An excellent stop to have a closeup look at this segment of Caymanian history. The restoration isongoing but is very impressive up to this point like stepping back into history. There is an informative video to watch which explains much of the history and what you will see. A good stop.
g147365,d148102,March 2 2016,
g147365,d148102,March 5 2016,
g147365,d148102,March 5 2016,
g147365,d148102,March 4 2016,Take a beautiful walk through the forest and blooming gardens see rare blue iguanas colorful parrots herons and many other tropical birds.
g147365,d148102,March 3 2016,
g147365,d148102,March 2 2016,
g147365,d148102,March 1 2016,It was well worth the $10. If you like plants and a leisurely walk through various themed gardens. Got to rare Blue Iguanas too.
g147365,d148102,March 1 2016,
g147365,d148102,February 29 2016,
g147365,d148102,February 29 2016,If you are used to more refined and sculptured Botanic Gardens this will disappoint but it was a fun day and interesting to visit. Would recommend to anyone who is new to the island!
g147365,d148102,February 28 2016,
g147365,d149242,March 3 2016,
g147365,d149242,March 6 2016,
g147365,d149242,March 5 2016,
g147365,d149242,March 5 2016,
g147365,d149242,March 4 2016,Great location to go and visit for the day! The waters are breath taking. The Mudsilde drink is a must try at Rum Point. Happy Happy!
g147365,d149242,March 3 2016,We went to rum point for a few hours during our stay in Cayman Kai. It was a good place to get souvenirs. We walked on the dock and saw quite a few fish. We ate lunch at the wreck bar. It was tasty and good service. We stevatbthevrum point restaurant on a different evening and it was good too.
g147365,d149242,March 3 2016,
g147365,d149242,March 2 2016,
g147365,d149242,February 29 2016,Great place to stop for a drink and something to eat. There's a rental shop to get what you need to enjoy the water.
g147365,d149242,February 29 2016,So rum point beach is a great location. Peaceful clean and beautiful. It's a beautiful spot to sunbathe eat and do water sports. Great place to visit and a must when in Cayman.
g147365,d149242,February 29 2016,
g147365,d149252,March 8 2016,
g147365,d149252,March 8 2016,A great place that locals like but not well known to tourists. It's a small beach but lovely & clear. Our running group ended here and it was a fabulous quiet are to relax for part of the afternoon.
g147365,d149252,March 8 2016,Smith Cove is a nice spot to relax. But there will be others there. Shower and bathrooms are a bonus. Nice snorkeling. Great spot for kids. Go on a day with no cruise ships in port. Either way still a fun spot. It's never over crowded.
g147365,d149252,March 5 2016,The beach is great and there are plenty of trees. Beware of the chickens. Too many chickens is the only complaint I have for this beach. There's a restroom and fresh water shower. Best location for sunsets!
g147365,d149252,March 4 2016,Sweet lovely cove with very easy snorkeling for any age. There was a wedding in progress when we were there so a bit crowded. Pretty public beach and gradual easy water entry to swim.
g147365,d149252,March 3 2016,We stopped at numerous roadside beaches to try snorkeling and this was just about the best of those we tried. There is easy access to the water and several rock formations to snorkel around. The only negative is that there are no tables or seating at this park.
g147365,d149252,February 29 2016,This spot offers showers and bathrooms and natural shade. The snorkling is easy but there are not too many varieties of fish to see. A nice place to enjoy an afternoon.
g147365,d149252,February 28 2016,
g147365,d149252,February 24 2016,
g147365,d149252,February 12 2016,
g147365,d149252,February 10 2016,This is a beautiful beach complete with good snorkeling great shade trees and a few picnic tables. Only downfall is it can get pretty crowded and the two water entries are not that big.
g147365,d149253,March 2 2016,
g147365,d149253,March 7 2016,
g147365,d149253,March 5 2016,Mr. Alan is the unofficial tour guide for this area. He had a lot of history and interesting facts regarding the area. He does this as a volunteer and we tipped him $5 USD. Well worth the stop.
g147365,d149253,March 2 2016,The highway markings for this attraction are not very prominently displayed but we turned around and went back to get some pictures. You don't even have to be there on a super windy day to get some good shots.
g147365,d149253,March 1 2016,Need a car or tour to get here as is bit of a drive from Georgetown. Just a pullout alongside the road but when there are waves rolling in the spray is quite cool to watch.
g147365,d149253,February 29 2016,Our guide Allen gave us a full geophysical history of the island and even took our picture as the spray erupted from the blow hole. A charming way to become acquainted with a Cayman gentleman and the history of the island.
g147365,d149253,February 28 2016,The blow holes are only part of fun. There we met a local man Alan who gave us a tour of the blow holes and showed us many fossils in the coral. He is a look a like for president Obama and will pose in pictures with you if you ask. We recommend tipping him
g147365,d149253,February 26 2016,The day we were there the winds were perfect and the hole was blowing !! Don't make a special trip but it's a neat diversion.
g147365,d149253,February 25 2016,
g147365,d149253,February 24 2016,
g147365,d149253,February 19 2016,Would I plan a day trip. No. If I was in the area or it was overcast and had time to kill it is a nice little diversion. A little out of the way. You will get some amazing pictures.
g147365,d149652,March 6 2016,
g147365,d149652,March 6 2016,Nice hike. We did not do the entire trail due to timing but walked for total time of about 90 minutes. We saw several Cayman green parrots and other birds. Some interesting vegetation and coral deposits. It was the last week in February. There was mud only in a few spots and was easy to get around.
g147365,d149652,February 27 2016,
g147365,d149652,February 24 2016,Did not now what to expect was offered a guided tour but we found a North side entrance and just went on our own. A bit of a harder hike than expected and definatly longer than the 2 miles each way as stated but worth it. Seen a lot of wild Parrots. Very peaceful and not crowded at all. Lovely
g147365,d149652,February 19 2016,
g147365,d149652,February 18 2016,
g147365,d149652,February 15 2016,Bring your hiking boots or a pair of shoes that can be dirtied. Many portions of the trail were muddy and wet. It is an amazing must see nature part of the Island. Free and self guided.
g147365,d149652,February 13 2016,
g147365,d149652,February 11 2016,
g147365,d149652,February 11 2016,This hike is hard. But totally worth it. Lots of great things to see: wild snakes hermit crabs parrots and other birds. Make sure to go on a cloudy day and bring lots of water. And the trail can get muddy at times. So good hiking boots are a must.
g147365,d149652,February 9 2016,
g147365,d1738429,March 8 2016,
g147365,d1738429,March 8 2016,Saw about 15 starfish ... Really beautiful. They are orangish. Try to not take them out of the water as they can die off. Hard to find this place and it's not marked. Our gps took us there though and we guessed as to where the spot was. No bathrooms or anything.
g147365,d1738429,March 7 2016,
g147365,d1738429,March 6 2016,Over the years the number of starfish have decresed because of tourists and tour companies. If a starfish is out of the water for 20 seconds it will die! Its a beautiful place and I'm thankful to have seen it! But please respect the beautiful creatures!
g147365,d1738429,March 5 2016,This beach was not easy to find the signage is not visible however when we did eventually find it we were amazed by all the starfish and other beautiful fish we saw in the water including a stingray. Would recommend a visit there.
g147365,d1738429,March 3 2016,We went to starfish point ventured past the no trespassing sign. We saw some lizards on the walk in. Once we got there we saw one starfish. There were three tour boats there and people were snorkelling but we saw more starfish on our beach at kaibo Kai than on starfish point. Maybe we just picked an off day.
g147365,d1738429,March 2 2016,
g147365,d1738429,March 2 2016,We had a great time. Lots of starfish. Snorkeling out was fun with the kids. The bigger starfish seem to like the grass. Overall it's a good stop on the island.
g147365,d1738429,March 1 2016,
g147365,d1738429,March 1 2016,You will need a car or tour to get here as it is up past Rum Point on the North side. Other than starfish and calm quiet waters there is not much here. But Rum Point is nearby w/much to do here.
g147365,d1738429,February 29 2016,Crystal clear water up to your waist and you can walk out and see one star fish after another. It's as if someone placed them there. Totally enjoyable!!!
g147365,d1897922,February 28 2016,
g147365,d1897922,February 28 2016,Visited Beach Bubbles in Bodden Town during our vacation to the Caymen Islands in July of 2015. Met Nina who was fascinating to talk to and very friendly. Have since ordered two shipments of the soap online and have been thoroughly pleased every time.
g147365,d1897922,February 24 2016,
g147365,d1897922,February 23 2016,
g147365,d1897922,February 23 2016,
g147365,d1897922,February 23 2016,
g147365,d1897922,February 23 2016,Stopped in and checked out the store. The products that beach bubbles has are beyond amazing. I have rosacea and purchased one of her products and it has helped me tremendously. I would highly recommend this shock to anyone.
g147365,d1897922,February 23 2016,
g147365,d1897922,February 23 2016,
g147365,d1897922,February 23 2016,The owner helped me with natural products to get relief from the mosquito bites. She directed me to a soap and a cream to treat the bites and deter additional bites. These products were made from an indigenous neem plant from off the island. These products were a life saver and made the rest of my trip tolerable.
g147365,d1897922,February 23 2016,Owner spent time explaining everything to us but not pushy in any way. Allowed us to switch out some of her two pack items when we couldn't find the exact two items already packaged. Haven't used the soap but a great shopping experience.
g147365,d2198364,March 8 2016,
g147365,d2198364,March 9 2016,This was a great stop on our tour. Our guide took us to the far end of the sandbar and were instantly surrounded by stingrays. We loved feeding and holding them it was so amazing. Our guild was great and kept us away from the big crowds at the other end of the sand bar.
g147365,d2198364,March 8 2016,Incredible experience! A must do in Grand Cayman! The stingrays are gentle and come right up when a new boat arrives. The water is shallow & clear.
g147365,d2198364,March 8 2016,I was amazed by Romance of the Seas captain and his crew. Very knowledgeable and it was such an adventure. Be careful if you get sea sick since the boat will rock under the waves. And getting on/off the boat can be tricky.
g147365,d2198364,March 8 2016,
g147365,d2198364,March 8 2016,If you go to the Cayman Islands there's nothing better then to feed the Stingrays even hold one. Take the Cayman Island Sailing Charter for a personal once in a life time experience.
g147365,d2198364,March 7 2016,
g147365,d2198364,March 6 2016,This is an awesome experience that you should not miss if you're going to be in Grand Cayman. Please see my review of Moby Dick Tours for a more in-depth review.
g147365,d2198364,March 6 2016,
g147365,d2198364,March 6 2016,One of the best experiences of my life the stingrays are right below you and free in their natural habitat. The 20 min boat ride was great and you can go snorkeling around there too. A must!
g147365,d2198364,March 6 2016,
g147365,d2198364,March 5 2016,
g147365,d2198364,March 5 2016,What else can be said that hasn't already been said? This is one of the essential trips everyone must do when visiting Grand Cayman These beautiful creatures are so wonderful okay so they get fed but it is a truly wonderful experience. Five stars..!
g147365,d2198364,March 5 2016,
g147365,d2198364,March 5 2016,
g147365,d2198364,March 5 2016,Take Six Senses Tour for Sting Ray City. It was a great experience and an outstanding day! No place like it anywhere else that I've ever been even in Hawaii. Nothing like it!
g147365,d2198364,March 5 2016,
g147365,d2198364,March 5 2016,One of our favorite experiences during the trip. Water was a little rough would have been better with calm winds. Very cool for whole family.
g147365,d2198364,March 4 2016,This is my favorite excursion in Grand Cayman! The stingrays are absolutely gorgeous creatures and very friendly. I plan to go everything I'm there.
g147365,d2198364,March 3 2016,
g147365,d2198364,March 3 2016,A must if visiting Grand Cayman. Feeding and swimming with these beautiful gentle creatures is an adventure and memory you'll cherish. If you want see them without the crowds book a sunrise tour. Worth the early alarm.
g147365,d2198364,March 2 2016,
g147365,d2198364,February 29 2016,
g147365,d2198364,March 2 2016,Not very impressed with this excursion. Not worth the money. The pictures are overpriced. Although you can take your own pictures if you have a waterproof camera. Wouldn't do this again. I'd rather go snorkeling.
g147365,d2198364,February 29 2016,Our tour with Six Senses Eco Tour included a stop here and it was fascinating. Shallow water easy to stand in and easy to feed or touch the sting rays. The Sting Rays were friendly but not aggressive.
g147365,d2198364,February 29 2016,If you find yourself on Grand Cayman definitely make the trip out to Stingray City. We went with Moby Dick Tours and were not disappointed. Smaller groups and great owner/leaders.
g147365,d2198364,February 28 2016,
g147365,d2198364,February 28 2016,This was my third time there and really enjoyed this time due to perfect weather with a fairly small crowd. There were no cruise ships in town the day we went.
g147365,d2198364,February 28 2016,
g147365,d2198364,February 28 2016,Good fun for the entire family. Everyone knows about Sting Ray City for good reason. Even for accomplished divers it is worth it.
g147365,d2198364,February 28 2016,You have to try it. My review will not do justice to the experience. Standing on the sandbar with 1 foot to 4 foot stingrays eating from your hand is incredible.
g147365,d2198364,February 28 2016,
g147365,d2198364,February 28 2016,
g147365,d2198364,February 28 2016,
g147365,d2198364,February 28 2016,The sting rays come right up to you in shallow water and you can feed them. They are very soft to pet. The guides explain a lot about them and it's a really fun time.
g147365,d2198364,February 26 2016,fun experience for the entire family....you to old! most visitors are friendly and friendly. over crowded at times. Plan a trip with a reputable tour company.
g147365,d2198364,February 26 2016,Really cool to have the stingrays swim around you. Most amazing water I have ever seen/been in. Guide was informative and was cool to hold/kiss the stingray. Only negative is lots of people and interaction very short as you're waiting for other people in your huge group to have a turn.
g147365,d2198364,February 26 2016,
g147365,d2198364,February 26 2016,Great day with a boat tour placed us on a sand bar where all but the smallest children can stand. The sting ray are soft friendly and constantly coming back for more contact. The guide said they felt like portobello mushrooms... They did. We held them the kids kissed them and it was just great!
g147365,d2198364,February 26 2016,Tour guides were great. The water was perfect on temperature and clarity. The sting rays were in the area and our guides were able to catch one and show us the ray. They are amazing animals. Changed our opinion of the animal.
g147365,d2198364,February 25 2016,Wonderful experience interacting and feeding the sting rays! The crew was awesome as well! Must visit!!! They took time telling about the sting rays and even found a starfish for us to look at.
g147365,d2198364,February 25 2016,We had been other places to swim with the stingrays they were fenced in so to speak and were a captive audience but here they were wild and free. It was amazing to see them arrive and swim past come up to you and investigate you as you did them. Worth the money.
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,
g147365,d2198364,February 24 2016,This is a tourist attraction that everyone who visits the Cayman Islands should take. I have taken all of my guests to stingray city and they all love it. The stingrays are docile and will eat out of your hand a real treat to both the tourist and the ray
g147365,d2198364,February 23 2016,We loved this experience very unique to be with nature in a beautiful environment. Ensure to book with time and ask the company for the best day to go based on weather so that you can enjoy when it's calm (too much wind causes water to be turbulent and limits visibility when snorkeling). Don't miss it!
g147365,d2198364,February 23 2016,
g147365,d2198364,February 23 2016,It's a once in a lifetime experience. Beware however it's a bit overwhelming for small children. The stingrays are quite large and several of the children were scared and had to stay on the boat.
g147365,d2198364,February 23 2016,
g147365,d2198364,February 23 2016,
g147365,d2198364,February 22 2016,Truly and unforgettable experience! Our guide knew the Rays by name! He found his favourites and brought them over for pictures with us and we all got to feed them squid too! After we went a little further off and enjoyed a bit of snorkeling too :)
g147365,d2198364,February 22 2016,
g147365,d2198364,February 22 2016,
g147365,d2198364,February 22 2016,Even though there was a lot of wind there were still plenty of stingrays to go around. They came right up to you looking for food or just checking you out. On a calm day I bet it's even better.
g147365,d2198364,February 22 2016,Rowan Watersports took us to this beautiful blue spot out in the ocean & it was littered with hundreds of stingrays in all sizes!! Captain Clayburn Allison & Dave were all professional courteous & fun!! We took our 20 & 24 yr old children they loved it!! Highlight of our cruise!!
g147365,d2198364,February 21 2016,This was amazing and so much fun!!!!! Would love to do this again if we are ever back on the island. We were able to feed and pet the stingrays. They are quite aggressive when squid is in the water but we were fully prepared and told this before we ever got in the water.
g147365,d2198364,February 21 2016,An amazing and unforgettable experience. Feed and swim among stingrays . An unique experience. A sandbar close to the coast full of singrays
g147365,d2198364,February 21 2016,what a great trip the water was so clear the men on our boat were so helpful my 2 grandsons were able to hold them - kiss them - and get a back massage and the crew took some great pictures.
g147365,d2198364,February 21 2016,Once in a lifetime experience meeting spending time with these rays. Highly recommend Seven Seas tours for your visit.
g147365,d2198364,February 21 2016,
g147365,d2198364,February 20 2016,
g147365,d2198364,February 20 2016,
g147365,d2198364,February 20 2016,
g147365,d254117,March 7 2016,
g147365,d254117,March 7 2016,
g147365,d254117,March 5 2016,
g147365,d254117,March 4 2016,To enjoy the beautiful sand and turquoise water of 7 mile beach without the crowds and high rise buildings this is a glorious public beach with great snorkeling. There's parking along the road and plenty of shade.
g147365,d254117,March 1 2016,Have been to this quiet off the grid beach to snorkel nearly every time we have been to Cayman on cruises. It has no services but does have shade. Nearby grocery.
g147365,d254117,February 29 2016,There are no toilets or showers but plenty of shade trees and the snorkeling is terrific. About 20 feet off shore there are rocks and coral heads and plenty of fish. When you follow the grasses further out you get ot larger and even more varieties of fish.
g147365,d254117,February 28 2016,As all beaches on 7 mile this was easy to get to and a very quiet little area with plenty of shade and sun for your personal preference. Great snorkeling and swimming. There are no facilities or eateries close by....just beach and beautiful water. A nice getaway from any crowds.
g147365,d254117,February 24 2016,Extremely secluded and private with beautiful white sand calm waters and amazing areas to snorkel. Would 100% recommend going to this beach and the public buses are only $2 for any trip anywhere
g147365,d254117,February 23 2016,
g147365,d254117,February 21 2016,Have snorkeled Cemetery reef many times - very accessible and very nice snorkel spot on seven mile beach - always something new to see ...
g147365,d254117,February 20 2016,Quieter beach with beautiful snorkeling. Coral is dead at shore but if you swim out coral is beautiful and there are lots of fish to see.
g147365,d3140425,February 29 2016,
